file_index,file_name,result,runtime_ms,full_path
1,symcc-unsat-0.smt2,sat,203,./string_only_constraints/cJSON/unsat/symcc-unsat-0.smt2
2,symcc-unsat-1.smt2,sat,210,./string_only_constraints/cJSON/unsat/symcc-unsat-1.smt2
3,symcc-unsat-10.smt2,TIMEOUT,300179,./string_only_constraints/cJSON/unsat/symcc-unsat-10.smt2
4,symcc-unsat-11.smt2,TIMEOUT,300219,./string_only_constraints/cJSON/unsat/symcc-unsat-11.smt2
5,symcc-unsat-12.smt2,TIMEOUT,300176,./string_only_constraints/cJSON/unsat/symcc-unsat-12.smt2
6,symcc-unsat-13.smt2,sat,273560,./string_only_constraints/cJSON/unsat/symcc-unsat-13.smt2
7,symcc-unsat-14.smt2,sat,182791,./string_only_constraints/cJSON/unsat/symcc-unsat-14.smt2
8,symcc-unsat-15.smt2,sat,140573,./string_only_constraints/cJSON/unsat/symcc-unsat-15.smt2
9,symcc-unsat-16.smt2,sat,145048,./string_only_constraints/cJSON/unsat/symcc-unsat-16.smt2
10,symcc-unsat-17.smt2,sat,46609,./string_only_constraints/cJSON/unsat/symcc-unsat-17.smt2
11,symcc-unsat-18.smt2,TIMEOUT,300142,./string_only_constraints/cJSON/unsat/symcc-unsat-18.smt2
12,symcc-unsat-19.smt2,TIMEOUT,300144,./string_only_constraints/cJSON/unsat/symcc-unsat-19.smt2
13,symcc-unsat-2.smt2,sat,112,./string_only_constraints/cJSON/unsat/symcc-unsat-2.smt2
14,symcc-unsat-20.smt2,TIMEOUT,300127,./string_only_constraints/cJSON/unsat/symcc-unsat-20.smt2
15,symcc-unsat-21.smt2,TIMEOUT,300144,./string_only_constraints/cJSON/unsat/symcc-unsat-21.smt2
16,symcc-unsat-22.smt2,TIMEOUT,300150,./string_only_constraints/cJSON/unsat/symcc-unsat-22.smt2
17,symcc-unsat-23.smt2,TIMEOUT,300136,./string_only_constraints/cJSON/unsat/symcc-unsat-23.smt2
18,symcc-unsat-24.smt2,TIMEOUT,300231,./string_only_constraints/cJSON/unsat/symcc-unsat-24.smt2
19,symcc-unsat-25.smt2,TIMEOUT,300134,./string_only_constraints/cJSON/unsat/symcc-unsat-25.smt2
20,symcc-unsat-26.smt2,TIMEOUT,300134,./string_only_constraints/cJSON/unsat/symcc-unsat-26.smt2
21,symcc-unsat-27.smt2,TIMEOUT,300135,./string_only_constraints/cJSON/unsat/symcc-unsat-27.smt2
22,symcc-unsat-28.smt2,TIMEOUT,300139,./string_only_constraints/cJSON/unsat/symcc-unsat-28.smt2
23,symcc-unsat-29.smt2,TIMEOUT,300121,./string_only_constraints/cJSON/unsat/symcc-unsat-29.smt2
24,symcc-unsat-3.smt2,sat,361,./string_only_constraints/cJSON/unsat/symcc-unsat-3.smt2
25,symcc-unsat-30.smt2,TIMEOUT,300169,./string_only_constraints/cJSON/unsat/symcc-unsat-30.smt2
26,symcc-unsat-31.smt2,TIMEOUT,300140,./string_only_constraints/cJSON/unsat/symcc-unsat-31.smt2
27,symcc-unsat-32.smt2,TIMEOUT,300137,./string_only_constraints/cJSON/unsat/symcc-unsat-32.smt2
28,symcc-unsat-33.smt2,TIMEOUT,300129,./string_only_constraints/cJSON/unsat/symcc-unsat-33.smt2
29,symcc-unsat-34.smt2,TIMEOUT,300137,./string_only_constraints/cJSON/unsat/symcc-unsat-34.smt2
30,symcc-unsat-35.smt2,TIMEOUT,300126,./string_only_constraints/cJSON/unsat/symcc-unsat-35.smt2
31,symcc-unsat-36.smt2,TIMEOUT,300114,./string_only_constraints/cJSON/unsat/symcc-unsat-36.smt2
32,symcc-unsat-37.smt2,TIMEOUT,300138,./string_only_constraints/cJSON/unsat/symcc-unsat-37.smt2
33,symcc-unsat-38.smt2,TIMEOUT,300203,./string_only_constraints/cJSON/unsat/symcc-unsat-38.smt2
34,symcc-unsat-39.smt2,TIMEOUT,300141,./string_only_constraints/cJSON/unsat/symcc-unsat-39.smt2
35,symcc-unsat-4.smt2,sat,275,./string_only_constraints/cJSON/unsat/symcc-unsat-4.smt2
36,symcc-unsat-40.smt2,TIMEOUT,3891965,./string_only_constraints/cJSON/unsat/symcc-unsat-40.smt2
37,symcc-unsat-41.smt2,TIMEOUT,4154677,./string_only_constraints/cJSON/unsat/symcc-unsat-41.smt2
38,symcc-unsat-42.smt2,TIMEOUT,313407,./string_only_constraints/cJSON/unsat/symcc-unsat-42.smt2
39,symcc-unsat-5.smt2,sat,530,./string_only_constraints/cJSON/unsat/symcc-unsat-5.smt2
40,symcc-unsat-6.smt2,sat,531,./string_only_constraints/cJSON/unsat/symcc-unsat-6.smt2
41,symcc-unsat-7.smt2,sat,711,./string_only_constraints/cJSON/unsat/symcc-unsat-7.smt2
42,symcc-unsat-8.smt2,sat,90775,./string_only_constraints/cJSON/unsat/symcc-unsat-8.smt2
43,symcc-unsat-9.smt2,TIMEOUT,300106,./string_only_constraints/cJSON/unsat/symcc-unsat-9.smt2
44,symcc-unsat-reset-21.smt2,TIMEOUT,300104,./string_only_constraints/cJSON/unsat/symcc-unsat-reset-21.smt2
